VEHICULE_ID,VEHICULE_TYPE,VEHICULE_MODELE,VEHICULE_MARQUE,VEHICULE_ENERGIE,VEHICULE_CATEGORIE,VEHICULE_BOITE_VITESSE,VEHICULE_COULEUR,VEHICULE_KM,VEHICULE_MEC,OFFER_EQUIPMENTS_STANDARD_LABELS_LIST,OFFER_EQUIPMENTS_MAIN_LIST,OFFER_OFFER_TAGS_LIST
72481833018,VO,Fiesta,Ford,Diesel,4x4 et SUV,Manuelle,Bleu,26064,2017-01-08 22:30:41.860465,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 4}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 5}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 6}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 7}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 8}]",
15936258107,VO,308,Peugeot,Essence,Citadine,Automatique,Argent,28387,2021-10-18 07:20:01.800450,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 4}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 5}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 6}]",
37733089337,VN,X1,BMW,Diesel,Berline Compacte,Manuelle,Gris,69,2020-02-03 06:19:10.487621,,"[{""category"": ""Int\u00e9rieur cuir"", ""is_option"": false, ""label"": ""Int\u00e9rieur cuir"", ""picto_id"": 0}, {""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 1}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 2}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 3}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 4}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 5}]",
71542317117,VO,Duster,Dacia,Diesel,4x4 et SUV,Manuelle,Rouge,59015,2020-10-27 09:34:20.615153,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 5}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 6}]",
96703725630,VN,Yaris,Toyota,Essence,Citadine,Manuelle,Rouge,738,2023-01-06 19:19:50.997749,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 4}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 5}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 6}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 7}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 8}]",
95398920256,VO,Tucson,Hyundai,Hybride,Berline Compacte,Manuelle,Bleu,9782,2017-05-31 22:59:51.897974,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 2}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 5}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 6}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 7}]",
84326096962,VO,Model Y,Tesla,Diesel,4x4 et SUV,Manuelle,Rouge,40574,2020-03-17 19:50:49.062265,,"[{""category"": ""Toit ouvrant/panoramique"", ""is_option"": false, ""label"": ""Toit ouvrant/panoramique"", ""picto_id"": 0}, {""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 1}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 2}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 3}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 4}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 5}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 6}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 7}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 8}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 9}]",
28535578691,VO,Tiguan,Volkswagen,Electrique,Berline Compacte,Automatique,Noir,73636,2015-03-09 09:36:30.247561,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 2}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}]",
48603463748,VO,Serie 3,BMW,Essence,Berline Compacte,Automatique,Gris,69377,2020-02-27 02:24:02.160540,,"[{""category"": ""Int\u00e9rieur cuir"", ""is_option"": false, ""label"": ""Int\u00e9rieur cuir"", ""picto_id"": 0}, {""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 1}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 2}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 3}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 4}]",
47303729221,VO,Classe A,Mercedes,Essence,Berline Compacte,Automatique,Noir,88297,2015-07-04 02:49:57.749437,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 4}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 5}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 6}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 7}]",
83753582660,VN,Astra,Opel,Diesel,Citadine,Automatique,Bleu,452,2023-02-07 20:40:52.213053,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 2}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 3}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 4}]",
29360742467,VN,2008,Peugeot,Diesel,4x4 et SUV,Automatique,Bleu,149,2023-07-28 19:52:58.694673,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 2}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 3}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 4}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 5}]",
46349058116,VN,Yaris,Toyota,Diesel,Berline Compacte,Manuelle,Noir,785,2021-11-01 06:41:30.022505,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 5}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 6}]",
54164906050,VO,Berlingo,Citroën,Electrique,Monospace,Automatique,Argent,16349,2022-09-23 14:17:00.855213,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""7 places"", ""is_option"": false, ""label"": ""7 places"", ""picto_id"": 4}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 5}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 6}]",
58571857989,VO,Stonic,Kia,Diesel,Berline Compacte,Automatique,Blanc,82653,2019-11-09 18:43:07.246811,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 5}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 6}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 7}]",
76155617357,VO,Mazda2,Mazda,Diesel,4x4 et SUV,Manuelle,Bleu,13072,2022-09-26 21:11:28.672168,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 5}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 6}]",
70129074254,VN,Logan,Dacia,Hybride,Citadine,Automatique,Gris,1168,2015-11-16 17:46:35.198799,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 5}]",
12956516430,VN,C3,Citroën,Diesel,Berline Compacte,Manuelle,Argent,511,2020-05-02 20:33:18.499624,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 2}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 3}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 4}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 5}]",
14689771597,VO,Kodiaq,Skoda,Essence,Berline Compacte,Automatique,Bleu,54024,2020-12-05 20:27:54.418604,,"[{""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 0}, {""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 1}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 2}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 3}]",
57798877261,VO,XC60,Volvo,Diesel,Break,Automatique,Noir,27553,2015-01-19 01:59:32.993248,,"[{""category"": ""Int\u00e9rieur cuir"", ""is_option"": false, ""label"": ""Int\u00e9rieur cuir"", ""picto_id"": 0}, {""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 1}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 2}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 3}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 4}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 5}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 6}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 7}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 8}]",
69848776786,VN,Polo,Volkswagen,Diesel,4x4 et SUV,Automatique,Noir,0,2015-05-08 09:40:27.906976,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 2}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 3}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 4}]",
60751142990,VO,3008,Peugeot,Essence,Berline Compacte,Automatique,Rouge,38406,2022-05-15 01:58:28.177044,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 3}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 4}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 5}]",
51843768408,VO,Logan,Dacia,Essence,4x4 et SUV,Automatique,Argent,17200,2021-04-03 05:08:35.828957,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 3}, {""category"": ""Android Auto"", ""is_option"": false, ""label"": ""Android Auto"", ""picto_id"": 4}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 5}]",
41599189081,VN,CX-5,Mazda,Essence,4x4 et SUV,Manuelle,Blanc,329,2023-02-25 22:40:25.206301,,"[{""category"": ""R\u00e9gulateur de vitesse"", ""is_option"": false, ""label"": ""R\u00e9gulateur de vitesse"", ""picto_id"": 0}, {""category"": ""Bluetooth"", ""is_option"": false, ""label"": ""Bluetooth"", ""picto_id"": 1}, {""category"": ""Cam\u00e9ra de recul"", ""is_option"": false, ""label"": ""Cam\u00e9ra de recul"", ""picto_id"": 2}, {""category"": ""GPS"", ""is_option"": false, ""label"": ""GPS"", ""picto_id"": 3}, {""category"": ""Jantes alliage"", ""is_option"": false, ""label"": ""Jantes alliage"", ""picto_id"": 4}, {""category"": ""Climatisation"", ""is_option"": false, ""label"": ""Climatisation"", ""picto_id"": 5}, {""category"": ""Radar de recul"", ""is_option"": false, ""label"": ""Radar de recul"", ""picto_id"": 6}, {""category"": ""Apple Car Play"", ""is_option"": false, ""label"": ""Apple Car Play"", ""picto_id"": 7}, {""category"": ""4x4"", ""is_option"": false, ""label"": ""4x4"", ""picto_id"": 8}]",
