TYPE_PANIER,DATE_PANIER,LEAD_ID,VEHICULE_ID,AGENCE_LIVRAISON_COM,PRIX_VENTE_TTC_COM,TYPE_LIVRAISON_COM
Commande,2024-01-11 07:17:32.233829,7959698080528,40447367513,Lille,16664,En Agence
Commande,2024-01-11 08:05:52.078239,6645508887983,50048001342,Paris Nord,13973,En Agence
Commande,2024-01-11 08:54:11.922649,3972955734270,62211126227,Toulon,31551,A Domicile
Commande,2024-01-11 09:42:31.767059,6208699362101,23843508330,Grenoble,19604,En Agence
Commande,2024-01-11 10:30:51.611469,6708310979037,32593494234,Nice,34270,En Agence
Commande,2024-01-11 11:19:11.455879,6517098590980,67852273810,Paris Sud,15698,En Agence
Commande,2024-01-11 12:07:31.300288,2121469158159,65722777779,Montpellier,16411,En Agence
Commande,2024-01-11 12:55:51.144698,2666827021277,47396213321,Lille,16816,En Agence
Commande,2024-01-11 13:44:10.989108,2461776321281,45156772713,Montpellier,18130,En Agence
Commande,2024-01-11 14:32:30.833518,8309299974530,82388181029,Strasbourg,25305,En Agence
Commande,2024-01-11 15:20:50.677928,5615792641914,38710291669,Nantes,13743,A Domicile
Commande,2024-01-11 16:09:10.522338,5352201710068,69018191518,Lille,15727,En Agence
Commande,2024-01-11 16:57:30.366748,7268639445059,54613023990,Bordeaux,22348,En Agence
Commande,2024-01-11 17:45:50.211158,2794946095450,48847009820,Grenoble,15752,En Agence
Commande,2024-01-11 18:34:10.055567,7816230136664,80194181092,Lyon,36085,A Domicile
Commande,2024-01-11 19:22:29.899977,4635840297674,65837472781,Grenoble,14859,En Agence
Commande,2024-01-11 20:10:49.744387,4085762478860,24435544005,Paris Sud,27248,A Domicile
Commande,2024-01-11 20:59:09.588797,6215759454531,38877575948,Toulouse,13127,En Agence
Commande,2024-01-11 21:47:29.433207,9114843518751,79687323806,Grenoble,26409,A Domicile
Commande,2024-01-11 22:35:49.277617,7292067248898,87225669760,Paris Sud,15109,En Agence
Commande,2024-01-11 23:24:09.122027,2075822299518,32693566797,Strasbourg,21920,A Domicile
Commande,2024-01-12 00:12:28.966436,3017317714412,56585155341,Bordeaux,27724,A Domicile
Commande,2024-01-12 01:00:48.810846,3779323082891,45762949156,Montpellier,24884,En Agence
Commande,2024-01-12 01:49:08.655256,6717475123176,69321899694,Paris Sud,23628,En Agence
Commande,2024-01-12 02:37:28.499666,4305930811735,11265740498,Toulouse,27421,En Agence
Commande,2024-01-12 03:25:48.344076,2363208862313,13845827878,Toulouse,19211,En Agence
Commande,2024-01-12 04:14:08.188486,9610391063133,93284585414,Toulon,16004,En Agence
Commande,2024-01-12 05:02:28.032896,8420818680050,47391728949,Strasbourg,19281,En Agence
Commande,2024-01-12 05:50:47.877306,7280166122674,41570302577,Nice,24204,A Domicile
Commande,2024-01-12 06:39:07.721715,8479303933544,78112033216,Toulouse,44701,En Agence
Commande,2024-01-12 07:27:27.566125,8975240418645,48326981983,Lyon,12058,En Agence
Commande,2024-01-12 08:15:47.410535,7074904524324,84846761833,Strasbourg,36084,En Agence
Commande,2024-01-12 09:04:07.254945,5805425777989,53813438424,Paris Sud,38314,En Agence
Commande,2024-01-12 09:52:27.099355,9275630277224,25624071935,Lille,12637,En Agence
Commande,2024-01-12 10:40:46.943765,1546242990815,94302582196,Toulouse,22809,A Domicile
Commande,2024-01-12 11:29:06.788175,6372786361653,53997589174,Paris Nord,14138,A Domicile
Commande,2024-01-12 12:17:26.632585,1989168967038,77683116144,Marseille,22558,En Agence
Commande,2024-01-12 13:05:46.476994,2856638400570,26141275704,Paris Nord,9876,En Agence
Commande,2024-01-12 13:54:06.321404,8491252580159,67063802499,Lyon,21265,En Agence
Commande,2024-01-12 14:42:26.165814,7355785587782,97384884287,Toulon,20214,A Domicile
Commande,2024-01-12 15:30:46.010224,7733035477002,43094802268,Rennes,20183,En Agence
Commande,2024-01-12 16:19:05.854634,2515438203782,19351278959,Toulouse,17156,A Domicile
Commande,2024-01-12 17:07:25.699044,5044135171955,31329137088,Lyon,24407,En Agence
Commande,2024-01-12 17:55:45.543454,1565545944886,70317464406,Bordeaux,20819,En Agence
Commande,2024-01-12 18:44:05.387863,5773970049686,62386417525,Strasbourg,34202,En Agence
Commande,2024-01-12 19:32:25.232273,1927569307596,29506457704,Strasbourg,42640,A Domicile
Commande,2024-01-12 20:20:45.076683,9573774805339,89736593073,Grenoble,19757,A Domicile
Commande,2024-01-12 21:09:04.921093,2359085965099,45502013469,Lille,32382,En Agence
Commande,2024-01-12 21:57:24.765503,9732477465940,91958410955,Nice,17409,En Agence
Commande,2024-01-12 22:45:44.609913,1627592547951,93683946334,Marseille,10115,En Agence
Commande,2024-01-12 23:34:04.454323,1046831137853,34529478008,Toulon,21687,En Agence
Commande,2024-01-13 00:22:24.298733,1286054512645,91942762788,Bordeaux,16185,En Agence
Commande,2024-01-13 01:10:44.143142,4805768573268,49748779423,Marseille,16741,En Agence
Commande,2024-01-13 01:59:03.987552,9680683917208,28779446759,Nantes,42672,A Domicile
Commande,2024-01-13 02:47:23.831962,9488755035588,65201088017,Nice,19016,En Agence
Commande,2024-01-13 03:35:43.676372,7335450591093,31297431557,Lille,17713,A Domicile
Commande,2024-01-13 04:24:03.520782,4300218371962,81996752200,Toulouse,14404,En Agence
Commande,2024-01-13 05:12:23.365192,2014126943510,49250773286,Montpellier,12864,En Agence
Commande,2024-01-13 06:00:43.209602,2314705622679,97413268982,Montpellier,7206,En Agence
Commande,2024-01-13 06:49:03.054012,2302082159355,61979643482,Paris Sud,31406,A Domicile
Commande,2024-01-13 07:37:22.898421,1877576808149,94615994531,Nantes,26590,En Agence
Commande,2024-01-13 08:25:42.742831,3491215728585,78032012579,Lyon,26203,En Agence
Commande,2024-01-13 09:14:02.587241,7841808079558,56729797187,Strasbourg,29395,En Agence
Commande,2024-01-13 10:02:22.431651,6108984830964,45246478072,Lyon,17662,En Agence
Commande,2024-01-13 10:50:42.276061,4013563597486,49616109260,Lille,9981,En Agence
Commande,2024-01-13 11:39:02.120471,2481517440179,10370670561,Toulon,29897,A Domicile
Commande,2024-01-13 12:27:21.964881,8993180154664,71548013343,Paris Nord,23917,A Domicile
Commande,2024-01-13 13:15:41.809290,7567027264390,32062139081,Toulouse,12831,A Domicile
Commande,2024-01-13 14:04:01.653700,4989743470495,59335095555,Montpellier,44211,En Agence
Commande,2024-01-13 14:52:21.498110,8154273369660,75660890199,Rennes,32791,En Agence
Commande,2024-01-13 15:40:41.342520,9169370777703,16061444873,Nantes,16346,En Agence
Commande,2024-01-13 16:29:01.186930,4255806983042,87592705207,Lyon,16306,A Domicile
Commande,2024-01-13 17:17:21.031340,4425944306443,68963698220,Toulouse,17467,En Agence
Commande,2024-01-13 18:05:40.875750,6532025851526,58204877253,Montpellier,25929,En Agence
Commande,2024-01-13 18:54:00.720160,9051505013606,77859552718,Grenoble,10140,A Domicile
Commande,2024-01-13 19:42:20.564569,8172519752320,36791148113,Toulon,37127,En Agence
Commande,2024-01-13 20:30:40.408979,4271748493501,43462480668,Rennes,28158,En Agence
Commande,2024-01-13 21:19:00.253389,4987495770100,28693429850,Toulon,15520,En Agence
Commande,2024-01-13 22:07:20.097799,4915180213518,51821268933,Lyon,17520,En Agence
Commande,2024-01-13 22:55:39.942209,4987495770100,86722113746,Lille,19674,En Agence
Commande,2024-01-13 23:43:59.786619,9312824565907,11001137955,Toulouse,36903,En Agence
Commande,2024-01-14 00:32:19.631029,3783289165649,29965741898,Montpellier,14061,En Agence
Commande,2024-01-14 01:20:39.475438,6752161521453,13739902730,Strasbourg,37306,A Domicile
Commande,2024-01-14 02:08:59.319848,7751712923788,13579428726,Marseille,14824,A Domicile
Commande,2024-01-14 02:57:19.164258,7894998597314,79111587140,Strasbourg,31114,A Domicile
Commande,2024-01-14 03:45:39.008668,2596202703702,64132623621,Bordeaux,19579,En Agence
Commande,2024-01-14 04:33:58.853078,6060368539053,95570766493,Strasbourg,17759,En Agence
Commande,2024-01-14 05:22:18.697488,9029911684087,98048579521,Grenoble,25237,En Agence
Commande,2024-01-14 06:10:38.541898,1888296745110,74715714424,Grenoble,13358,A Domicile
Commande,2024-01-14 06:58:58.386308,3376195295534,62012246559,Paris Sud,23686,En Agence
Commande,2024-01-14 07:47:18.230717,5369228834831,97657326972,Toulon,30349,En Agence
Commande,2024-01-14 08:35:38.075127,2839868323292,87031881999,Grenoble,29485,En Agence
Commande,2024-01-14 09:23:57.919537,8352631168120,66934122643,Lyon,37340,En Agence
Commande,2024-01-14 10:12:17.763947,2660964332769,52045981505,Rennes,17686,En Agence
Commande,2024-01-14 11:00:37.608357,2109221298039,24435544005,Marseille,27248,A Domicile
Commande,2024-01-14 11:48:57.452767,6208978300143,53870876308,Paris Nord,21955,A Domicile
Commande,2024-01-14 12:37:17.297177,3773398614746,71207534942,Bordeaux,14782,En Agence
Commande,2024-01-14 13:25:37.141587,6536246276424,14541059388,Lyon,29038,En Agence
Commande,2024-01-14 14:13:56.985996,3798060967770,57182307262,Nantes,19259,En Agence
Commande,2024-01-14 15:02:16.830406,6100255155970,30253515601,Paris Sud,21225,En Agence
Commande,2024-01-14 15:50:36.674816,8421030478871,21632393121,Toulon,15546,En Agence
Commande,2024-01-14 16:38:56.519226,5709908482015,50188393392,Toulon,20477,A Domicile
Commande,2024-01-14 17:27:16.363636,9611916468720,23862729810,Montpellier,15737,A Domicile
Commande,2024-01-14 18:15:36.208046,7135138423331,93246915722,Toulon,12850,En Agence
Commande,2024-01-14 19:03:56.052456,8056510684186,96702936065,Grenoble,27035,En Agence
Commande,2024-01-14 19:52:15.896865,3036552690233,37069481175,Paris Nord,26217,A Domicile
Commande,2024-01-14 20:40:35.741275,1664050721966,77130593988,Paris Sud,19130,En Agence
Commande,2024-01-14 21:28:55.585685,5946884584146,89225942271,Lyon,32563,A Domicile
Commande,2024-01-14 22:17:15.430095,7427832960416,47297317398,Rennes,9728,En Agence
Commande,2024-01-14 23:05:35.274505,6037294543736,74849296848,Bordeaux,25084,En Agence
Commande,2024-01-14 23:53:55.118915,6533361016607,74674914922,Toulouse,19826,En Agence
Commande,2024-01-15 00:42:14.963325,4848672905129,59358596914,Strasbourg,22061,A Domicile
Commande,2024-01-15 01:30:34.807735,7981609366417,94617890241,Grenoble,22861,En Agence
Commande,2024-01-15 02:18:54.652144,4425859632736,50825490780,Marseille,27054,A Domicile
Commande,2024-01-15 03:07:14.496554,6420848300103,99882290244,Marseille,29147,En Agence
Commande,2024-01-15 03:55:34.340964,3306512833656,95101500973,Grenoble,17781,En Agence
Commande,2024-01-15 04:43:54.185374,4526907732569,60720197108,Paris Sud,21078,En Agence
Commande,2024-01-15 05:32:14.029784,3981920064412,76145689083,Lyon,14093,En Agence
Commande,2024-01-15 06:20:33.874194,4097807318211,84075827755,Lyon,26476,En Agence
Commande,2024-01-15 07:08:53.718604,2191127644995,77572004253,Paris Sud,25882,A Domicile
Commande,2024-01-15 07:57:13.563014,9773971940123,71542317117,Paris Nord,19385,En Agence
Commande,2024-01-15 08:45:33.407423,4476531002571,16701720963,Paris Sud,28368,A Domicile
Commande,2024-01-15 09:33:53.251833,1449223755725,16777026257,Bordeaux,36356,A Domicile
Commande,2024-01-15 10:22:13.096243,7546828938934,32062139081,Strasbourg,12831,A Domicile
Commande,2024-01-15 11:10:32.940653,2208724586033,59263612448,Bordeaux,12801,En Agence
Commande,2024-01-15 11:58:52.785063,1805637255116,92043577510,Nice,19946,En Agence
Commande,2024-01-15 12:47:12.629473,2686679453902,92310292755,Lyon,21632,En Agence
Commande,2024-01-15 13:35:32.473883,8274478116301,69018191518,Nantes,15727,En Agence
Commande,2024-01-15 14:23:52.318292,1481121358859,67765465695,Marseille,35026,En Agence
Commande,2024-01-15 15:12:12.162702,5787261199085,20033980327,Nantes,29585,A Domicile
Commande,2024-01-15 16:00:32.007112,4255908200610,43397294923,Strasbourg,22241,A Domicile
Commande,2024-01-15 16:48:51.851522,8247637312472,62663901203,Lyon,13467,A Domicile
Commande,2024-01-15 17:37:11.695932,7969153695017,13739902730,Rennes,37306,A Domicile
Commande,2024-01-15 18:25:31.540342,2176788578988,20862335499,Paris Nord,39504,En Agence
Commande,2024-01-15 19:13:51.384752,3481653770314,11427191022,Strasbourg,20384,A Domicile
Commande,2024-01-15 20:02:11.229162,8007488689623,44178677182,Toulouse,11299,En Agence
Commande,2024-01-15 20:50:31.073571,1337018784819,92707339038,Lyon,17586,A Domicile
Commande,2024-01-15 21:38:50.917981,1069672023102,49437573326,Lille,38025,En Agence
Commande,2024-01-15 22:27:10.762391,7518877657170,47926699873,Paris Nord,15305,A Domicile
Commande,2024-01-15 23:15:30.606801,5271794118263,59354450611,Strasbourg,23964,En Agence
Commande,2024-01-16 00:03:50.451211,5723051218799,18600733612,Lille,18524,A Domicile
Commande,2024-01-16 00:52:10.295621,9150684897682,46344013295,Rennes,19779,En Agence
Commande,2024-01-16 01:40:30.140031,6157093778234,71290724832,Paris Nord,20402,En Agence
Commande,2024-01-16 02:28:49.984440,7226963279513,20723857484,Lille,29977,En Agence
Commande,2024-01-16 03:17:09.828850,3018781637750,85120052219,Bordeaux,42251,A Domicile
Commande,2024-01-16 04:05:29.673260,3611987442888,26718239746,Bordeaux,24943,En Agence
Commande,2024-01-16 04:53:49.517670,3494767532808,85056763920,Montpellier,19092,En Agence
Commande,2024-01-16 05:42:09.362080,1388609104038,62608554398,Bordeaux,27146,En Agence
Commande,2024-01-16 06:30:29.206490,9616857486496,58299655202,Montpellier,21694,En Agence
Commande,2024-01-16 07:18:49.050900,2686062979275,39239910740,Paris Nord,12308,En Agence
Commande,2024-01-16 08:07:08.895310,6662762873973,39729510407,Bordeaux,12904,En Agence
Commande,2024-01-16 08:55:28.739719,2751685082568,89332985322,Nice,31125,A Domicile
Commande,2024-01-16 09:43:48.584129,7533764848499,81668550558,Toulon,28578,A Domicile
Commande,2024-01-16 10:32:08.428539,6667800609635,43330057078,Toulon,9793,En Agence
Commande,2024-01-16 11:20:28.272949,5210872346274,29556223911,Rennes,12181,En Agence
Commande,2024-01-16 12:08:48.117359,6185037518694,77589159621,Grenoble,23686,En Agence
Commande,2024-01-16 12:57:07.961769,7187179702441,30627612509,Rennes,30141,A Domicile
Commande,2024-01-16 13:45:27.806179,9491300407107,29559836885,Toulouse,36432,En Agence
Commande,2024-01-16 14:33:47.650589,2114988891369,91410504106,Bordeaux,37059,En Agence
Commande,2024-01-16 15:22:07.494998,9884924338741,63742119592,Toulouse,19436,En Agence
Commande,2024-01-16 16:10:27.339408,8988465629002,82125555931,Grenoble,17669,A Domicile
Commande,2024-01-16 16:58:47.183818,4105717160217,27584459684,Nice,15388,A Domicile
Commande,2024-01-16 17:47:07.028228,9621802986011,56517251378,Lille,19835,A Domicile
Commande,2024-01-16 18:35:26.872638,9781169040584,37839379495,Nantes,28146,A Domicile
Commande,2024-01-16 19:23:46.717048,4018684627345,55317765157,Montpellier,19084,En Agence
Commande,2024-01-16 20:12:06.561458,6769839931729,33380770117,Grenoble,6006,En Agence
Commande,2024-01-16 21:00:26.405867,9169370777703,58635013305,Bordeaux,20516,A Domicile
Commande,2024-01-16 21:48:46.250277,9292793429502,85708588786,Rennes,12651,En Agence
Commande,2024-01-16 22:37:06.094687,5125086744707,11060137591,Lille,31456,En Agence
Commande,2024-01-16 23:25:25.939097,9490466198800,35036905688,Bordeaux,25998,A Domicile
Commande,2024-01-17 00:13:45.783507,6789426378292,54931984473,Bordeaux,18590,En Agence
Commande,2024-01-17 01:02:05.627917,8514387705585,29105356086,Montpellier,26400,En Agence
Commande,2024-01-17 01:50:25.472327,8993180154664,45439926592,Toulouse,28428,A Domicile
Commande,2024-01-17 02:38:45.316737,4565265157763,67664084013,Strasbourg,22834,En Agence
Commande,2024-01-17 03:27:05.161146,3181048883215,15554009645,Paris Nord,12416,A Domicile
Commande,2024-01-17 04:15:25.005556,4989743470495,67725106576,Lille,19111,En Agence
Commande,2024-01-17 05:03:44.849966,7177050030148,33315996185,Strasbourg,35684,En Agence
Commande,2024-01-17 05:52:04.694376,5216031065023,76414578428,Toulon,31681,En Agence
Commande,2024-01-17 06:40:24.538786,9781120192930,55848439935,Nantes,18114,En Agence
Commande,2024-01-17 07:28:44.383196,3236160145166,15036746934,Bordeaux,26128,En Agence
Commande,2024-01-17 08:17:04.227606,5153507679206,11797517786,Paris Nord,16434,En Agence
Commande,2024-01-17 09:05:24.072016,5020580163362,58729888382,Nantes,38201,En Agence
Commande,2024-01-17 09:53:43.916425,8184010500201,86786020981,Lille,36163,En Agence
Commande,2024-01-17 10:42:03.760835,5509150018339,85136049007,Lyon,15963,En Agence
Commande,2024-01-17 11:30:23.605245,7069199278390,36916500774,Nice,26401,En Agence
Commande,2024-01-17 12:18:43.449655,5007720945076,23655932697,Strasbourg,12001,A Domicile
Commande,2024-01-17 13:07:03.294065,1399211817389,70396034613,Toulon,20495,En Agence
Commande,2024-01-17 13:55:23.138475,4777729598269,52281944621,Toulon,18040,A Domicile
Commande,2024-01-17 14:43:42.982885,3887392876966,49901925175,Lyon,30714,En Agence
Commande,2024-01-17 15:32:02.827294,3106036588177,81404133209,Nice,22345,A Domicile
Commande,2024-01-17 16:20:22.671704,3918385556672,94868217525,Lyon,18420,En Agence
Commande,2024-01-17 17:08:42.516114,5871183751303,58299655202,Nantes,21694,A Domicile
Commande,2024-01-17 17:57:02.360524,9380050898614,94503785832,Toulouse,25897,En Agence
Commande,2024-01-17 18:45:22.204934,9315019160925,35024234559,Toulon,18550,A Domicile
Commande,2024-01-17 19:33:42.049344,6265948767028,16666764825,Bordeaux,18223,A Domicile
Commande,2024-01-17 20:22:01.893754,9270366590984,23608903868,Montpellier,16338,En Agence
Commande,2024-01-17 21:10:21.738164,3278531767977,85234035412,Nantes,31617,En Agence
Commande,2024-01-17 21:58:41.582573,3819211468919,37513753478,Lille,21777,En Agence
Commande,2024-01-17 22:47:01.426983,5744628391848,96950492687,Paris Nord,8756,En Agence
Commande,2024-01-17 23:35:21.271393,1366168753326,65445998028,Rennes,25745,En Agence
Commande,2024-01-18 00:23:41.115803,2755756402799,10960709141,Grenoble,29588,En Agence
Commande,2024-01-18 01:12:00.960213,4068239056946,76427756522,Paris Nord,15107,En Agence
Commande,2024-01-18 02:00:20.804623,5459535418019,72040838029,Bordeaux,18586,En Agence
Commande,2024-01-18 02:48:40.649033,7876337498857,43714064764,Strasbourg,22751,A Domicile
Commande,2024-01-18 03:37:00.493442,8438861271825,24246729521,Nantes,18207,En Agence
Commande,2024-01-18 04:25:20.337852,9326430209573,70008243141,Nantes,27760,En Agence
Commande,2024-01-18 05:13:40.182262,5091592634848,28550681717,Lyon,6581,En Agence
Commande,2024-01-18 06:02:00.026672,4277884825102,34985204172,Lille,19402,En Agence
Commande,2024-01-18 06:50:19.871082,4212880757540,82152855300,Bordeaux,12678,En Agence
Commande,2024-01-18 07:38:39.715492,2880065353882,64382593439,Montpellier,10093,En Agence
Commande,2024-01-18 08:26:59.559902,3486492138232,11333140080,Toulon,22812,En Agence
Commande,2024-01-18 09:15:19.404312,6378385639075,40940913058,Nice,22368,En Agence
